fruit_label,fruit_name,fruit_subtype,mass,width,height,color_score
11,strawberry,unknown,22.0,3.1,4.1,0.86
13,watermelon,unknown,2514.0,21.2,28.3,0.55
23,grapefruit,unknown,490.0,10.8,11.1,0.75
9,pomegranate,unknown,278.0,7.1,8.8,0.55
10,tomato,unknown,105.0,6.0,5.6,0.68
26,lychee,unknown,27.0,3.5,3.7,0.83
19,dragon_fruit,unknown,334.0,10.4,13.7,0.86
26,lychee,unknown,27.0,3.4,3.7,0.89
18,papaya,unknown,539.0,10.9,16.6,0.76
16,cherry,unknown,10.0,2.7,2.3,1.0
22,lime,unknown,57.0,4.0,5.2,0.51
26,lychee,unknown,26.0,3.1,2.9,0.89
8,banana,unknown,148.0,3.3,17.2,0.81
12,grape,unknown,5.0,1.9,2.2,0.67
15,kiwi,unknown,47.0,5.9,7.0,0.62
29,passion_fruit,unknown,44.0,5.0,6.2,0.61
6,peach,unknown,138.0,6.9,5.6,0.89
7,mango,unknown,206.0,8.6,10.3,0.89
10,tomato,unknown,115.0,6.5,4.9,0.65
23,grapefruit,unknown,299.0,13.1,11.4,0.76
30,apricot,unknown,47.0,4.8,4.4,0.8
9,pomegranate,unknown,234.0,9.1,7.6,0.59
24,durian,unknown,1425.0,19.2,26.1,0.64
12,grape,unknown,10.0,1.8,2.6,0.59
18,papaya,unknown,468.0,9.6,17.2,0.8
12,grape,unknown,8.0,1.9,2.6,0.57
23,grapefruit,unknown,370.0,11.8,9.6,0.68
27,starfruit,unknown,113.0,5.1,9.1,0.69
8,banana,unknown,171.0,3.6,14.6,0.79
26,lychee,unknown,29.0,3.7,3.5,0.87
27,starfruit,unknown,111.0,6.1,9.8,0.67
25,coconut,unknown,1236.0,15.0,19.4,0.58
30,apricot,unknown,39.0,3.8,4.2,0.81
10,tomato,unknown,80.0,6.8,5.0,0.68
3,orange,valencia,140.0,7.7,6.9,0.75
28,persimmon,unknown,170.0,8.7,5.7,0.8
17,avocado,unknown,225.0,7.0,8.9,0.43
20,guava,unknown,161.0,6.7,5.4,0.6
13,watermelon,unknown,2965.0,21.3,30.0,0.54
12,grape,unknown,8.0,1.9,2.6,0.59
17,avocado,unknown,167.0,6.1,8.1,0.52
10,tomato,unknown,102.0,6.6,5.2,0.64
28,persimmon,unknown,155.0,7.2,6.4,0.82
7,mango,unknown,206.0,7.4,15.2,0.84
20,guava,unknown,141.0,6.8,6.7,0.56
29,passion_fruit,unknown,31.0,4.7,5.6,0.66
1,apple,fuji,165.0,7.6,6.0,0.8
26,lychee,unknown,25.0,3.1,3.7,0.88
14,pineapple,unknown,1552.0,12.0,16.4,0.77
17,avocado,unknown,161.0,5.8,8.0,0.52
9,pomegranate,unknown,311.0,8.3,9.3,0.68
5,pear,unknown,198.0,7.2,10.0,0.75
26,lychee,unknown,37.0,3.1,3.3,0.91
21,plum,unknown,50.0,5.0,5.6,0.68
7,mango,unknown,263.0,9.0,11.6,0.82
15,kiwi,unknown,70.0,4.7,6.9,0.63
19,dragon_fruit,unknown,352.0,8.9,12.0,0.83
11,strawberry,unknown,19.0,3.1,3.5,0.91
9,pomegranate,unknown,297.0,9.1,7.1,0.53
25,coconut,unknown,1112.0,12.7,18.6,0.66
10,tomato,unknown,92.0,5.9,5.7,0.72
6,peach,unknown,131.0,7.3,6.7,0.92
25,coconut,unknown,1151.0,16.5,19.5,0.62
2,mandarin,clementine,120.0,5.8,4.7,0.78
27,starfruit,unknown,97.0,5.6,10.6,0.7
16,cherry,unknown,10.0,2.8,2.3,0.96
12,grape,unknown,10.0,1.5,3.1,0.6
25,coconut,unknown,1295.0,13.4,18.1,0.62
19,dragon_fruit,unknown,374.0,6.8,13.7,0.81
26,lychee,unknown,27.0,3.4,3.9,0.85
22,lime,unknown,70.0,4.3,4.9,0.51
22,lime,unknown,66.0,4.7,4.8,0.53
18,papaya,unknown,450.0,11.0,23.1,0.7
10,tomato,unknown,105.0,6.5,5.9,0.7
28,persimmon,unknown,181.0,7.1,5.5,0.8
2,mandarin,clementine,68.0,5.6,5.8,0.77
7,mango,unknown,263.0,6.5,10.6,0.84
14,pineapple,unknown,1310.0,14.2,21.2,0.72
19,dragon_fruit,unknown,391.0,8.2,12.9,0.85
23,grapefruit,unknown,324.0,15.1,12.3,0.75
21,plum,unknown,62.0,4.7,5.1,0.65
9,pomegranate,unknown,217.0,10.2,9.4,0.63
27,starfruit,unknown,102.0,7.1,9.3,0.73
4,lemon,meyer,150.0,6.6,7.7,0.78
9,pomegranate,unknown,233.0,6.7,7.4,0.62
24,durian,unknown,1910.0,16.5,23.1,0.66
7,mango,unknown,279.0,9.2,12.6,0.83
18,papaya,unknown,354.0,8.8,16.2,0.72
11,strawberry,unknown,21.0,3.2,4.7,0.95
29,passion_fruit,unknown,44.0,4.3,4.9,0.62
5,pear,unknown,154.0,6.4,9.3,0.73
5,pear,unknown,162.0,7.9,10.2,0.69
27,starfruit,unknown,75.0,6.1,9.7,0.76
19,dragon_fruit,unknown,392.0,8.0,12.2,0.87
6,peach,unknown,128.0,7.8,6.9,0.89
15,kiwi,unknown,85.0,4.9,6.9,0.68
27,starfruit,unknown,87.0,5.6,10.0,0.75
15,kiwi,unknown,74.0,5.2,6.0,0.69
17,avocado,unknown,198.0,6.7,8.2,0.51
12,grape,unknown,9.0,2.5,2.7,0.64
21,plum,unknown,76.0,4.9,5.3,0.68
14,pineapple,unknown,1282.0,12.5,22.7,0.79
2,mandarin,clementine,88.0,5.0,4.4,0.78
21,plum,unknown,68.0,5.0,4.9,0.69
15,kiwi,unknown,76.0,5.9,5.8,0.64
1,apple,fuji,165.0,7.3,6.9,0.74
2,mandarin,clementine,82.0,6.6,5.0,0.78
23,grapefruit,unknown,289.0,10.9,9.3,0.73
3,orange,valencia,134.0,7.4,7.9,0.79
21,plum,unknown,61.0,5.9,4.7,0.67
5,pear,unknown,207.0,6.9,7.4,0.75
5,pear,unknown,186.0,6.6,8.1,0.75
24,durian,unknown,2268.0,19.4,26.6,0.6
4,lemon,meyer,117.0,6.1,8.5,0.79
2,mandarin,clementine,68.0,4.3,4.1,0.85
8,banana,unknown,140.0,4.1,18.2,0.89
21,plum,unknown,66.0,5.6,5.0,0.79
11,strawberry,unknown,22.0,2.9,4.3,0.95
30,apricot,unknown,55.0,4.5,4.1,0.86
27,starfruit,unknown,96.0,6.0,9.7,0.74
10,tomato,unknown,80.0,6.2,5.6,0.65
14,pineapple,unknown,1773.0,13.1,19.9,0.78
3,orange,valencia,159.0,7.3,7.0,0.78
14,pineapple,unknown,1771.0,10.6,18.9,0.7
21,plum,unknown,62.0,5.3,4.8,0.74
13,watermelon,unknown,2240.0,18.3,34.4,0.52
17,avocado,unknown,174.0,6.4,8.0,0.56
2,mandarin,clementine,94.0,6.0,3.9,0.85
26,lychee,unknown,27.0,3.4,3.4,0.79
8,banana,unknown,151.0,3.1,19.8,0.91
3,orange,valencia,189.0,6.8,7.0,0.79
17,avocado,unknown,161.0,5.8,8.6,0.51
10,tomato,unknown,99.0,6.9,5.1,0.6
30,apricot,unknown,41.0,3.9,4.2,0.78
18,papaya,unknown,538.0,10.3,20.6,0.8
28,persimmon,unknown,177.0,8.2,6.1,0.83
20,guava,unknown,176.0,6.7,6.1,0.54
1,apple,fuji,222.0,8.0,6.9,0.8
9,pomegranate,unknown,247.0,7.4,8.7,0.62
6,peach,unknown,103.0,7.2,6.3,0.92
19,dragon_fruit,unknown,305.0,9.1,12.1,0.9
27,starfruit,unknown,87.0,6.1,9.6,0.77
30,apricot,unknown,48.0,4.4,4.8,0.78
7,mango,unknown,295.0,8.4,11.0,0.85
14,pineapple,unknown,1127.0,12.2,19.0,0.74
24,durian,unknown,1937.0,20.0,22.7,0.68
1,apple,fuji,140.0,6.5,7.7,0.8
25,coconut,unknown,1503.0,16.2,18.5,0.6
14,pineapple,unknown,1746.0,14.4,17.8,0.74
27,starfruit,unknown,76.0,6.7,12.5,0.73
5,pear,unknown,179.0,6.4,9.1,0.72
30,apricot,unknown,43.0,4.0,4.4,0.8
28,persimmon,unknown,148.0,6.9,5.5,0.76
17,avocado,unknown,211.0,5.6,7.7,0.54
28,persimmon,unknown,217.0,7.5,7.1,0.88
26,lychee,unknown,24.0,3.2,4.2,0.85
21,plum,unknown,79.0,4.7,4.3,0.71
24,durian,unknown,1896.0,18.0,23.2,0.67
14,pineapple,unknown,1337.0,13.8,18.9,0.77
13,watermelon,unknown,2182.0,21.3,31.4,0.56
7,mango,unknown,204.0,8.4,12.5,0.87
26,lychee,unknown,24.0,3.4,3.5,0.82
19,dragon_fruit,unknown,295.0,11.1,8.4,0.85
7,mango,unknown,178.0,8.7,13.7,0.9
28,persimmon,unknown,148.0,8.0,6.3,0.8
25,coconut,unknown,964.0,16.3,18.4,0.67
26,lychee,unknown,24.0,3.2,2.8,0.87
13,watermelon,unknown,2018.0,19.2,35.7,0.53
18,papaya,unknown,547.0,10.8,21.9,0.79
26,lychee,unknown,29.0,2.7,3.5,0.86
16,cherry,unknown,11.0,2.2,2.3,0.95
11,strawberry,unknown,21.0,3.7,4.2,0.91
30,apricot,unknown,41.0,4.1,5.0,0.74
22,lime,unknown,53.0,4.5,5.1,0.56
10,tomato,unknown,88.0,6.6,4.9,0.67
5,pear,unknown,182.0,6.2,10.3,0.8
30,apricot,unknown,42.0,3.9,3.4,0.84
12,grape,unknown,7.0,2.1,2.4,0.6
10,tomato,unknown,113.0,6.2,5.6,0.76
10,tomato,unknown,105.0,6.0,5.3,0.68
18,papaya,unknown,513.0,10.0,17.7,0.77
12,grape,unknown,9.0,2.3,2.4,0.61
24,durian,unknown,2109.0,19.6,25.1,0.61
2,mandarin,clementine,65.0,7.0,4.4,0.8
6,peach,unknown,117.0,8.3,7.2,0.93
8,banana,unknown,78.0,3.4,16.2,0.86
11,strawberry,unknown,20.0,3.4,4.3,0.87
24,durian,unknown,2323.0,24.0,21.6,0.69
10,tomato,unknown,102.0,5.1,5.8,0.71
23,grapefruit,unknown,337.0,11.0,10.8,0.78
4,lemon,meyer,137.0,6.3,7.2,0.77
17,avocado,unknown,211.0,5.7,8.7,0.52
25,coconut,unknown,1032.0,14.9,16.6,0.61
26,lychee,unknown,24.0,3.7,3.4,0.85
27,starfruit,unknown,94.0,5.7,9.4,0.74
16,cherry,unknown,9.0,2.2,2.4,0.98
7,mango,unknown,228.0,7.3,13.8,0.82
17,avocado,unknown,205.0,6.6,8.5,0.51
5,pear,unknown,113.0,7.1,8.8,0.84
14,pineapple,unknown,1598.0,12.3,21.2,0.73
23,grapefruit,unknown,268.0,11.7,12.1,0.73
11,strawberry,unknown,19.0,3.5,3.7,0.91
20,guava,unknown,158.0,6.7,8.2,0.53
26,lychee,unknown,20.0,3.9,3.5,0.87
2,mandarin,clementine,102.0,6.9,4.1,0.81
5,pear,unknown,209.0,6.9,10.0,0.73
5,pear,unknown,142.0,7.9,8.4,0.75
15,kiwi,unknown,89.0,4.6,6.4,0.66
23,grapefruit,unknown,349.0,10.8,11.5,0.76
30,apricot,unknown,49.0,4.0,4.4,0.86
7,mango,unknown,256.0,6.7,10.5,0.8
27,starfruit,unknown,97.0,5.4,10.9,0.66
26,lychee,unknown,27.0,3.7,3.3,0.88
2,mandarin,clementine,91.0,5.2,5.0,0.83
4,lemon,meyer,140.0,6.7,7.7,0.67
4,lemon,meyer,75.0,6.6,9.0,0.7
1,apple,fuji,200.0,9.2,6.9,0.73
27,starfruit,unknown,98.0,6.1,10.3,0.69
28,persimmon,unknown,168.0,8.1,6.2,0.8
29,passion_fruit,unknown,39.0,4.7,5.5,0.63
28,persimmon,unknown,197.0,6.4,6.7,0.82
24,durian,unknown,1469.0,19.0,23.3,0.6
13,watermelon,unknown,2137.0,22.4,26.1,0.56
29,passion_fruit,unknown,43.0,5.4,4.9,0.63
27,starfruit,unknown,95.0,6.4,9.8,0.74
13,watermelon,unknown,2740.0,21.1,30.8,0.59
2,mandarin,clementine,83.0,5.6,4.7,0.7
15,kiwi,unknown,96.0,4.9,6.7,0.77
12,grape,unknown,9.0,2.0,2.7,0.63
10,tomato,unknown,95.0,5.4,6.3,0.63
11,strawberry,unknown,23.0,2.9,4.0,0.95
5,pear,unknown,173.0,7.5,9.3,0.83
10,tomato,unknown,118.0,5.5,6.0,0.67
2,mandarin,clementine,76.0,7.3,3.3,0.8
25,coconut,unknown,1277.0,12.4,17.9,0.58
24,durian,unknown,2124.0,17.8,28.0,0.65
27,starfruit,unknown,102.0,5.8,12.2,0.75
14,pineapple,unknown,1569.0,13.9,22.1,0.74
21,plum,unknown,67.0,4.6,5.2,0.66
29,passion_fruit,unknown,45.0,4.8,4.3,0.62
6,peach,unknown,116.0,7.6,5.8,0.8
28,persimmon,unknown,165.0,6.9,6.9,0.77
1,apple,fuji,205.0,7.0,7.3,0.85
13,watermelon,unknown,2666.0,21.1,32.5,0.53
14,pineapple,unknown,1345.0,13.9,20.4,0.64
13,watermelon,unknown,2391.0,17.7,29.1,0.55
5,pear,unknown,197.0,6.5,8.6,0.8
10,tomato,unknown,103.0,6.4,5.5,0.62
4,lemon,meyer,127.0,5.6,9.2,0.68
10,tomato,unknown,94.0,5.9,5.2,0.6
30,apricot,unknown,53.0,3.7,4.5,0.83
25,coconut,unknown,1033.0,13.4,18.0,0.61
24,durian,unknown,2215.0,21.9,25.0,0.65
26,lychee,unknown,28.0,3.5,3.6,0.82
16,cherry,unknown,8.0,2.9,2.6,0.93
17,avocado,unknown,119.0,7.1,9.2,0.48
20,guava,unknown,168.0,6.2,7.2,0.58
4,lemon,meyer,133.0,5.2,7.7,0.74
16,cherry,unknown,7.0,2.5,2.2,1.0
19,dragon_fruit,unknown,304.0,8.7,12.5,0.81
22,lime,unknown,40.0,4.6,4.7,0.49
14,pineapple,unknown,1232.0,13.4,16.5,0.71
25,coconut,unknown,966.0,17.4,16.6,0.58
20,guava,unknown,157.0,7.9,6.3,0.55
18,papaya,unknown,559.0,10.8,19.1,0.79
2,mandarin,clementine,82.0,5.3,4.5,0.81
4,lemon,meyer,138.0,5.9,6.9,0.83
4,lemon,meyer,141.0,5.6,7.3,0.7
30,apricot,unknown,50.0,4.2,3.9,0.79
15,kiwi,unknown,76.0,3.9,6.7,0.65
3,orange,valencia,188.0,7.8,6.9,0.77
10,tomato,unknown,107.0,6.4,4.9,0.66
26,lychee,unknown,25.0,3.9,3.2,0.92
2,mandarin,clementine,76.0,5.2,4.7,0.84
3,orange,valencia,198.0,7.9,8.2,0.76
2,mandarin,clementine,66.0,5.8,4.5,0.74
21,plum,unknown,70.0,4.9,5.2,0.7
24,durian,unknown,1608.0,21.6,21.9,0.74
11,strawberry,unknown,21.0,3.4,4.1,0.93
25,coconut,unknown,1627.0,13.1,18.2,0.59
13,watermelon,unknown,2779.0,22.2,27.2,0.54
7,mango,unknown,206.0,8.4,11.8,0.79
4,lemon,meyer,129.0,5.5,7.6,0.67
25,coconut,unknown,1043.0,14.1,18.7,0.68
17,avocado,unknown,181.0,6.8,8.3,0.45
7,mango,unknown,232.0,8.6,11.0,0.83
30,apricot,unknown,43.0,4.0,4.6,0.81
7,mango,unknown,277.0,8.0,10.5,0.86
25,coconut,unknown,920.0,16.2,18.9,0.56
25,coconut,unknown,1112.0,14.5,18.4,0.63
28,persimmon,unknown,195.0,8.0,6.5,0.68
26,lychee,unknown,22.0,3.6,3.8,0.78
12,grape,unknown,7.0,1.9,2.6,0.66
2,mandarin,clementine,83.0,6.2,4.6,0.86
2,mandarin,clementine,96.0,6.2,4.6,0.76
17,avocado,unknown,180.0,6.7,8.3,0.45
7,mango,unknown,255.0,8.0,12.6,0.79
1,apple,fuji,167.0,5.5,7.0,0.78
20,guava,unknown,174.0,6.6,5.6,0.6
10,tomato,unknown,109.0,6.0,5.6,0.7
1,apple,fuji,103.0,7.1,6.9,0.84
11,strawberry,unknown,15.0,2.7,4.0,0.96
18,papaya,unknown,546.0,11.2,18.5,0.77
20,guava,unknown,173.0,6.8,7.4,0.68
26,lychee,unknown,28.0,3.7,3.4,0.81
28,persimmon,unknown,187.0,7.5,7.2,0.84
9,pomegranate,unknown,268.0,8.4,8.2,0.69
16,cherry,unknown,13.0,2.7,2.4,0.94
28,persimmon,unknown,178.0,6.8,5.9,0.8
11,strawberry,unknown,18.0,3.2,4.1,0.97
25,coconut,unknown,1261.0,15.7,14.7,0.62
25,coconut,unknown,1087.0,16.2,18.4,0.55
1,apple,fuji,219.0,7.8,6.8,0.78
29,passion_fruit,unknown,46.0,5.1,6.1,0.63
25,coconut,unknown,1158.0,11.8,22.1,0.6
26,lychee,unknown,28.0,3.3,2.9,0.86
21,plum,unknown,70.0,5.4,5.4,0.73
6,peach,unknown,147.0,6.5,7.1,0.87
7,mango,unknown,323.0,6.8,13.6,0.75
6,peach,unknown,160.0,7.4,7.4,0.9
4,lemon,meyer,139.0,7.4,8.9,0.72
17,avocado,unknown,194.0,5.9,9.3,0.51
16,cherry,unknown,11.0,2.7,2.0,0.9
19,dragon_fruit,unknown,274.0,10.2,12.5,0.86
1,apple,fuji,162.0,7.4,6.6,0.78
4,lemon,meyer,121.0,6.2,9.0,0.67
28,persimmon,unknown,208.0,6.6,5.4,0.91
27,starfruit,unknown,84.0,6.5,10.2,0.72
11,strawberry,unknown,21.0,3.6,3.3,0.88
1,apple,fuji,200.0,6.4,5.4,0.82
27,starfruit,unknown,66.0,5.7,9.0,0.73
30,apricot,unknown,35.0,3.9,4.1,0.77
25,coconut,unknown,1495.0,14.9,18.0,0.65
3,orange,valencia,184.0,7.8,8.0,0.78
11,strawberry,unknown,17.0,3.3,4.3,0.98
16,cherry,unknown,9.0,2.7,2.8,1.0
22,lime,unknown,56.0,5.4,5.5,0.49
23,grapefruit,unknown,519.0,12.4,10.5,0.75
12,grape,unknown,8.0,1.8,2.5,0.55
21,plum,unknown,72.0,5.4,5.7,0.7
20,guava,unknown,166.0,5.2,7.2,0.6
14,pineapple,unknown,1772.0,13.2,21.3,0.71
12,grape,unknown,9.0,2.1,2.7,0.59
5,pear,unknown,211.0,7.8,9.8,0.74
20,guava,unknown,173.0,5.9,6.3,0.56
17,avocado,unknown,218.0,6.1,8.2,0.5
13,watermelon,unknown,2635.0,22.3,28.7,0.5
22,lime,unknown,69.0,4.1,5.3,0.54
17,avocado,unknown,223.0,6.7,8.3,0.5
23,grapefruit,unknown,463.0,10.2,11.5,0.72
29,passion_fruit,unknown,37.0,4.7,4.7,0.66
8,banana,unknown,109.0,3.4,17.4,0.82
30,apricot,unknown,37.0,3.6,3.5,0.77
15,kiwi,unknown,96.0,4.5,6.8,0.64
21,plum,unknown,66.0,5.1,4.4,0.7
12,grape,unknown,7.0,2.2,2.6,0.58
15,kiwi,unknown,57.0,4.2,6.0,0.67
9,pomegranate,unknown,294.0,8.8,8.8,0.56
19,dragon_fruit,unknown,143.0,9.5,11.5,0.88
7,mango,unknown,204.0,8.0,13.1,0.86
9,pomegranate,unknown,260.0,9.5,6.7,0.67
26,lychee,unknown,28.0,3.4,3.2,0.82
28,persimmon,unknown,174.0,6.5,5.6,0.83
7,mango,unknown,287.0,7.0,11.4,0.89
19,dragon_fruit,unknown,339.0,8.0,11.2,0.86
24,durian,unknown,2293.0,19.0,29.9,0.73
22,lime,unknown,42.0,3.8,5.2,0.46
10,tomato,unknown,106.0,6.6,6.6,0.63
17,avocado,unknown,173.0,7.0,8.1,0.56
23,grapefruit,unknown,483.0,11.7,10.4,0.73
2,mandarin,clementine,67.0,5.6,4.7,0.89
25,coconut,unknown,1180.0,14.8,18.7,0.6
15,kiwi,unknown,73.0,4.9,6.1,0.68
25,coconut,unknown,1234.0,13.8,17.1,0.52
2,mandarin,clementine,97.0,6.0,4.5,0.8
12,grape,unknown,8.0,2.2,2.6,0.6
17,avocado,unknown,187.0,7.8,8.4,0.46
14,pineapple,unknown,1006.0,13.5,23.4,0.77
18,papaya,unknown,505.0,11.7,21.1,0.81
23,grapefruit,unknown,401.0,11.0,11.8,0.69
21,plum,unknown,65.0,4.7,5.3,0.69
2,mandarin,clementine,78.0,6.0,4.3,0.84
1,apple,fuji,134.0,7.2,8.4,0.81
2,mandarin,clementine,81.0,5.5,5.0,0.79
15,kiwi,unknown,56.0,5.0,5.9,0.68
14,pineapple,unknown,1856.0,13.1,18.1,0.78
6,peach,unknown,163.0,8.4,6.9,0.89
6,peach,unknown,145.0,7.1,7.2,0.83
29,passion_fruit,unknown,36.0,5.0,5.6,0.68
28,persimmon,unknown,138.0,7.9,6.9,0.82
26,lychee,unknown,23.0,3.0,3.4,0.94
3,orange,valencia,156.0,7.7,6.9,0.73
12,grape,unknown,8.0,2.1,2.1,0.62
28,persimmon,unknown,205.0,7.8,6.4,0.76
15,kiwi,unknown,91.0,5.7,7.1,0.63
1,apple,fuji,189.0,7.0,7.4,0.75
12,grape,unknown,6.0,1.9,2.7,0.65
6,peach,unknown,133.0,6.5,6.8,0.83
30,apricot,unknown,46.0,4.2,4.6,0.83
24,durian,unknown,1564.0,17.5,22.0,0.64
29,passion_fruit,unknown,34.0,5.3,5.5,0.64
27,starfruit,unknown,97.0,5.2,9.6,0.73
7,mango,unknown,257.0,7.9,12.9,0.82
18,papaya,unknown,469.0,10.2,19.9,0.82
26,lychee,unknown,24.0,4.4,3.2,0.83
30,apricot,unknown,50.0,5.0,4.3,0.81
4,lemon,meyer,147.0,5.7,8.4,0.72
1,apple,fuji,177.0,6.4,7.1,0.75
29,passion_fruit,unknown,50.0,5.0,6.3,0.66
15,kiwi,unknown,89.0,4.8,6.8,0.64
18,papaya,unknown,585.0,9.2,19.4,0.8
22,lime,unknown,60.0,4.3,5.1,0.57
8,banana,unknown,90.0,3.5,19.3,0.92
21,plum,unknown,55.0,4.2,5.1,0.72
3,orange,valencia,126.0,6.6,7.5,0.77
4,lemon,meyer,135.0,6.5,9.4,0.71
12,grape,unknown,7.0,2.4,2.4,0.62
8,banana,unknown,117.0,4.1,18.3,0.89
22,lime,unknown,67.0,4.5,5.1,0.54
24,durian,unknown,1929.0,18.5,27.7,0.6
7,mango,unknown,254.0,7.3,10.1,0.88
10,tomato,unknown,101.0,6.8,4.5,0.66
19,dragon_fruit,unknown,463.0,10.2,12.6,0.86
22,lime,unknown,49.0,4.1,5.3,0.58
27,starfruit,unknown,87.0,6.4,9.2,0.72
14,pineapple,unknown,1353.0,11.8,22.1,0.67
22,lime,unknown,67.0,4.3,4.9,0.53
17,avocado,unknown,187.0,7.1,9.4,0.47
1,apple,fuji,185.0,7.3,8.6,0.84
6,peach,unknown,136.0,7.9,7.0,0.85
18,papaya,unknown,502.0,9.9,18.7,0.8
9,pomegranate,unknown,261.0,7.6,8.1,0.6
29,passion_fruit,unknown,34.0,5.0,6.6,0.7
23,grapefruit,unknown,436.0,10.1,13.6,0.71
11,strawberry,unknown,16.0,2.6,4.5,0.91
5,pear,unknown,201.0,6.7,8.4,0.81
29,passion_fruit,unknown,51.0,4.6,5.3,0.62
30,apricot,unknown,40.0,3.9,4.0,0.67
26,lychee,unknown,23.0,3.2,3.7,0.9
20,guava,unknown,148.0,6.1,5.8,0.7
20,guava,unknown,150.0,5.8,6.5,0.55
6,peach,unknown,145.0,6.8,6.9,0.9
14,pineapple,unknown,1991.0,13.6,16.8,0.77
27,starfruit,unknown,101.0,6.5,10.3,0.74
20,guava,unknown,189.0,6.7,7.2,0.54
30,apricot,unknown,48.0,3.6,6.0,0.77
24,durian,unknown,1908.0,18.3,26.0,0.64
27,starfruit,unknown,77.0,6.1,10.2,0.73
20,guava,unknown,119.0,4.8,6.2,0.64
27,starfruit,unknown,92.0,6.2,11.3,0.67
2,mandarin,clementine,84.0,7.8,4.4,0.76
13,watermelon,unknown,3030.0,20.9,22.2,0.51
28,persimmon,unknown,188.0,7.4,7.2,0.77
11,strawberry,unknown,22.0,3.3,3.7,0.88
24,durian,unknown,2436.0,15.1,25.1,0.64
11,strawberry,unknown,17.0,2.7,4.2,0.98
30,apricot,unknown,28.0,3.8,4.7,0.85
26,lychee,unknown,24.0,3.2,3.1,0.9
29,passion_fruit,unknown,41.0,5.3,5.0,0.68
24,durian,unknown,1947.0,15.5,22.9,0.67
12,grape,unknown,7.0,2.1,3.0,0.58
30,apricot,unknown,49.0,3.4,4.7,0.8
16,cherry,unknown,10.0,2.5,2.1,0.98
16,cherry,unknown,9.0,2.5,2.0,0.96
13,watermelon,unknown,2781.0,18.5,31.5,0.53
19,dragon_fruit,unknown,324.0,8.5,12.8,0.91
19,dragon_fruit,unknown,338.0,7.0,11.6,0.84
13,watermelon,unknown,2414.0,21.7,33.6,0.53
7,mango,unknown,233.0,7.5,13.2,0.86
6,peach,unknown,118.0,7.2,8.4,0.87
26,lychee,unknown,22.0,3.5,3.4,0.89
12,grape,unknown,9.0,2.0,2.5,0.59
13,watermelon,unknown,2723.0,18.4,29.5,0.6
19,dragon_fruit,unknown,467.0,7.5,11.1,0.86
5,pear,unknown,151.0,6.1,8.1,0.71
17,avocado,unknown,182.0,5.7,8.2,0.58
18,papaya,unknown,440.0,10.0,19.8,0.8
24,durian,unknown,1968.0,17.7,28.1,0.63
16,cherry,unknown,10.0,2.5,1.9,0.92
25,coconut,unknown,1490.0,15.2,18.8,0.58
5,pear,unknown,161.0,7.8,7.0,0.69
18,papaya,unknown,548.0,9.7,19.6,0.8
10,tomato,unknown,109.0,5.9,5.6,0.58
24,durian,unknown,2461.0,16.9,27.8,0.68
1,apple,fuji,193.0,6.6,7.2,0.75
14,pineapple,unknown,1702.0,12.9,20.3,0.75
17,avocado,unknown,243.0,5.4,10.2,0.51
23,grapefruit,unknown,406.0,10.3,10.7,0.74
2,mandarin,clementine,91.0,6.7,4.9,0.8
11,strawberry,unknown,14.0,3.2,3.7,0.91
5,pear,unknown,212.0,7.1,8.5,0.74
29,passion_fruit,unknown,34.0,5.5,5.8,0.61
15,kiwi,unknown,99.0,4.7,6.5,0.69
4,lemon,meyer,116.0,5.8,7.6,0.76
26,lychee,unknown,20.0,2.8,3.4,0.85
26,lychee,unknown,16.0,3.9,3.6,0.85
27,starfruit,unknown,67.0,4.9,11.2,0.74
13,watermelon,unknown,3147.0,22.5,30.2,0.5
14,pineapple,unknown,1161.0,14.1,20.1,0.75
3,orange,valencia,169.0,6.5,6.7,0.77
5,pear,unknown,177.0,7.5,8.6,0.79
28,persimmon,unknown,220.0,6.3,6.0,0.78
20,guava,unknown,110.0,7.1,6.8,0.59
3,orange,valencia,155.0,7.0,7.8,0.76
18,papaya,unknown,516.0,9.8,22.1,0.85
23,grapefruit,unknown,397.0,10.7,12.6,0.73
16,cherry,unknown,9.0,2.1,2.3,0.88
2,mandarin,clementine,81.0,5.6,4.7,0.86
21,plum,unknown,58.0,5.7,4.9,0.57
23,grapefruit,unknown,449.0,10.4,11.7,0.72
7,mango,unknown,295.0,7.5,12.6,0.88
4,lemon,meyer,113.0,5.7,7.9,0.71
21,plum,unknown,55.0,4.4,4.2,0.76
14,pineapple,unknown,1162.0,10.7,22.2,0.63
16,cherry,unknown,9.0,2.1,2.5,0.94
29,passion_fruit,unknown,40.0,5.2,4.9,0.61
15,kiwi,unknown,70.0,4.5,7.0,0.74
23,grapefruit,unknown,479.0,10.2,9.7,0.76
4,lemon,meyer,133.0,6.9,7.7,0.67
29,passion_fruit,unknown,38.0,5.3,6.2,0.66
25,coconut,unknown,1054.0,13.0,19.5,0.64
24,durian,unknown,1590.0,15.1,23.6,0.62
16,cherry,unknown,9.0,2.1,2.2,0.9
7,mango,unknown,332.0,8.1,8.3,0.81
20,guava,unknown,102.0,6.0,7.0,0.63
15,kiwi,unknown,77.0,5.1,6.7,0.66
17,avocado,unknown,176.0,6.8,9.3,0.53
18,papaya,unknown,527.0,10.1,18.1,0.82
11,strawberry,unknown,22.0,2.4,3.6,0.95
